seed,sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,converged,convergenceTime,victimsFound
8,100.0,30,100.0,1.0,1.0,true,69.66979447234894,5
8,100.0,30,100.0,1.5,1.0,true,74.58009529241193,5
8,100.0,30,100.0,2.0,1.0,true,78.58282020506265,5
8,100.0,30,100.0,2.5,1.0,true,78.58282020506265,5
8,100.0,30,100.0,0.5,1.5,true,72.97556485753398,5
8,100.0,30,100.0,1.0,1.5,true,81.14150811639708,5
8,100.0,30,100.0,1.5,1.5,true,81.14150811639708,5
8,100.0,30,100.0,2.0,1.5,true,81.26554894789928,5
8,100.0,30,100.0,2.5,1.5,true,81.26554894789928,5
8,100.0,30,100.0,0.5,2.0,true,72.97556485753398,5
8,100.0,30,100.0,1.0,2.0,true,81.95389976945768,5
8,100.0,30,100.0,1.5,2.0,true,81.95050171023311,5
8,100.0,30,100.0,2.0,2.0,true,81.95050171023311,5
8,100.0,30,100.0,2.5,2.0,true,81.95050171023311,5
8,100.0,30,100.0,0.5,2.5,true,72.97556485753398,5
8,100.0,30,100.0,1.0,2.5,true,82.64451471323322,5
8,100.0,30,100.0,1.5,2.5,true,81.95050171023311,5
8,100.0,30,100.0,2.0,2.5,true,81.95050171023311,5
8,100.0,30,100.0,2.5,2.5,true,74.02449429100791,5
8,100.0,30,100.0,0.5,3.0,true,72.97556485753398,5
8,100.0,30,100.0,1.0,3.0,true,83.26029447206986,5
8,100.0,30,100.0,1.5,3.0,true,83.18972440839892,5
8,100.0,30,100.0,2.0,3.0,true,83.18972440839892,5
8,100.0,30,100.0,2.5,3.0,true,73.88840498299557,5
8,100.0,30,100.0,0.5,3.5,true,72.97556485753398,5
8,100.0,30,100.0,1.0,3.5,true,84.0,5
8,100.0,30,100.0,1.5,3.5,true,83.98470476236109,5
8,100.0,30,100.0,2.0,3.5,true,83.98470476236109,5
8,100.0,30,100.0,2.5,3.5,true,73.88840498299557,5
8,100.0,30,100.0,0.5,4.0,true,72.97556485753398,5
8,100.0,30,100.0,1.0,4.0,true,73.85855454737195,5
8,100.0,30,100.0,1.5,4.0,true,73.85855454737195,5
8,100.0,30,100.0,2.0,4.0,true,84.36793786976729,5
8,100.0,30,100.0,2.5,4.0,true,84.36793786976729,5
8,100.0,36,100.0,0.5,1.0,true,61.81006927098964,5
8,100.0,36,100.0,1.0,1.0,true,61.704702073100584,5
8,100.0,36,100.0,1.5,1.0,true,61.704702073100584,5
8,100.0,36,100.0,2.0,1.0,true,61.704702073100584,5
8,100.0,36,100.0,2.5,1.0,true,61.704702073100584,5
8,100.0,36,100.0,0.5,1.5,true,63.11015817785669,5
8,100.0,36,100.0,1.0,1.5,true,83.82314140790471,5
8,100.0,36,100.0,1.5,1.5,true,83.82314140790471,5
8,100.0,36,100.0,2.0,1.5,true,83.82314140790471,5
8,100.0,36,100.0,2.5,1.5,true,83.82314140790471,5
8,100.0,36,100.0,0.5,2.0,true,63.11015817785669,5
8,100.0,36,100.0,1.0,2.0,true,83.82314140790471,5
8,100.0,36,100.0,1.5,2.0,true,83.82314140790471,5
8,100.0,36,100.0,2.0,2.0,true,83.82314140790471,5
8,100.0,36,100.0,2.5,2.0,true,83.82314140790471,5
8,100.0,36,100.0,0.5,2.5,true,63.11015817785669,5
8,100.0,36,100.0,1.0,2.5,true,63.138304224958894,5
8,100.0,36,100.0,1.5,2.5,true,63.138304224958894,5
8,100.0,36,100.0,2.0,2.5,true,63.138304224958894,5
8,100.0,36,100.0,2.5,2.5,true,63.138304224958894,5
8,100.0,36,100.0,0.5,3.0,true,63.11015817785669,5
8,100.0,36,100.0,1.0,3.0,true,63.138304224958894,5
8,100.0,36,100.0,1.5,3.0,true,63.138304224958894,5
8,100.0,36,100.0,2.0,3.0,true,63.138304224958894,5
8,100.0,36,100.0,2.5,3.0,true,63.138304224958894,5
8,100.0,36,100.0,0.5,3.5,true,63.11015817785669,5
8,100.0,36,100.0,1.0,3.5,true,63.138304224958894,5
8,100.0,36,100.0,1.5,3.5,true,63.138304224958894,5
8,100.0,36,100.0,2.0,3.5,true,63.138304224958894,5
8,100.0,36,100.0,2.5,3.5,true,63.138304224958894,5
8,100.0,36,100.0,0.5,4.0,true,63.11015817785669,5
8,100.0,36,100.0,1.0,4.0,true,63.138304224958894,5
8,100.0,36,100.0,1.5,4.0,true,63.138304224958894,5
8,100.0,36,100.0,2.0,4.0,true,63.138304224958894,5
8,100.0,36,100.0,2.5,4.0,true,63.138304224958894,5
8,100.0,12,125.0,0.5,1.0,true,87.05642039458688,5
8,100.0,12,125.0,1.0,1.0,true,104.92142878665865,5
8,100.0,12,125.0,1.5,1.0,true,86.94939431755402,5
8,100.0,12,125.0,2.0,1.0,true,87.48700208865786,5
8,100.0,12,125.0,2.5,1.0,true,87.42080813128433,5
8,100.0,12,125.0,0.5,1.5,true,73.48721023591558,5
8,100.0,12,125.0,1.0,1.5,true,92.42823254101377,5
8,100.0,12,125.0,1.5,1.5,true,81.42204473448949,5
8,100.0,12,125.0,2.0,1.5,true,77.31191388982798,5
8,100.0,12,125.0,2.5,1.5,true,81.82559985722692,5
8,100.0,12,125.0,0.5,2.0,true,92.42823254101377,5
8,100.0,12,125.0,1.0,2.0,true,95.43696381795937,5
8,100.0,12,125.0,1.5,2.0,true,88.41581413960473,5
8,100.0,12,125.0,2.0,2.0,true,95.48667017904747,5
8,100.0,12,125.0,2.5,2.0,true,95.48667017904747,5
8,100.0,12,125.0,0.5,2.5,true,93.99011775667262,5
8,100.0,12,125.0,1.0,2.5,true,95.43696381795937,5
8,100.0,12,125.0,1.5,2.5,true,88.41399207801506,5
8,100.0,12,125.0,2.0,2.5,true,95.48667017904747,5
8,100.0,12,125.0,2.5,2.5,true,95.48667017904747,5
8,100.0,12,125.0,0.5,3.0,true,95.43535956274879,5
8,100.0,12,125.0,1.0,3.0,true,88.41581413960473,5
8,100.0,12,125.0,1.5,3.0,true,88.41399207801506,5
8,100.0,12,125.0,2.0,3.0,true,95.48667017904747,5
8,100.0,12,125.0,2.5,3.0,true,95.48667017904747,5
8,100.0,12,125.0,0.5,3.5,true,95.43535956274879,5
8,100.0,12,125.0,1.0,3.5,true,88.41581413960473,5
8,100.0,12,125.0,1.5,3.5,true,81.7498785896292,5
8,100.0,12,125.0,2.0,3.5,true,95.48667017904747,5
8,100.0,12,125.0,2.5,3.5,true,95.48667017904747,5
8,100.0,12,125.0,0.5,4.0,true,88.41581413960473,5
8,100.0,12,125.0,1.0,4.0,true,88.41399207801506,5
8,100.0,12,125.0,1.5,4.0,true,81.7498785896292,5
8,100.0,12,125.0,2.0,4.0,true,95.48667017904747,5
8,100.0,12,125.0,2.5,4.0,true,95.48667017904747,5
8,100.0,18,125.0,0.5,1.0,true,83.46387958751683,5
8,100.0,18,125.0,1.0,1.0,true,73.68966620235021,5
8,100.0,18,125.0,1.5,1.0,true,103.36663240891114,5
8,100.0,18,125.0,2.0,1.0,true,103.36663240891114,5
8,100.0,18,125.0,2.5,1.0,true,103.36663240891114,5
8,100.0,18,125.0,0.5,1.5,true,104.71215534491282,5
8,100.0,18,125.0,1.0,1.5,true,102.63030657657656,5
8,100.0,18,125.0,1.5,1.5,true,94.32835500546136,5
8,100.0,18,125.0,2.0,1.5,true,101.16844216567092,5
8,100.0,18,125.0,2.5,1.5,true,101.16844216567092,5
8,100.0,18,125.0,0.5,2.0,true,89.78949474632923,5
8,100.0,18,125.0,1.0,2.0,true,102.47110589023234,5
8,100.0,18,125.0,1.5,2.0,true,102.57327501478859,5
8,100.0,18,125.0,2.0,2.0,true,102.57327501478859,5
8,100.0,18,125.0,2.5,2.0,true,102.57327501478859,5
8,100.0,18,125.0,0.5,2.5,true,87.1043066623116,5
8,100.0,18,125.0,1.0,2.5,true,90.85831748089801,5
8,100.0,18,125.0,1.5,2.5,true,90.85831748089801,5
8,100.0,18,125.0,2.0,2.5,true,90.85831748089801,5
8,100.0,18,125.0,2.5,2.5,true,90.85831748089801,5
8,100.0,18,125.0,0.5,3.0,true,87.1043066623116,5
8,100.0,18,125.0,1.0,3.0,true,90.85831748089801,5
8,100.0,18,125.0,1.5,3.0,true,90.85831748089801,5
8,100.0,18,125.0,2.0,3.0,true,90.85831748089801,5
8,100.0,18,125.0,2.5,3.0,true,90.85831748089801,5
8,100.0,18,125.0,0.5,3.5,true,87.1043066623116,5
8,100.0,18,125.0,1.0,3.5,true,90.85831748089801,5
8,100.0,18,125.0,1.5,3.5,true,90.85831748089801,5
8,100.0,18,125.0,2.0,3.5,true,90.85831748089801,5
8,100.0,18,125.0,2.5,3.5,true,90.85831748089801,5
8,100.0,18,125.0,0.5,4.0,true,77.0,5
8,100.0,18,125.0,1.0,4.0,true,77.0,5
8,100.0,18,125.0,1.5,4.0,true,90.85831748089801,5
8,100.0,18,125.0,2.0,4.0,true,90.85831748089801,5
8,100.0,18,125.0,2.5,4.0,true,90.85831748089801,5
8,100.0,24,125.0,0.5,1.0,true,67.36714159913117,5
8,100.0,24,125.0,1.0,1.0,true,81.65849357011696,5
8,100.0,24,125.0,1.5,1.0,true,81.65849357011696,5
8,100.0,24,125.0,2.0,1.0,true,67.08764235637992,5
8,100.0,24,125.0,2.5,1.0,true,81.70039110902894,5
8,100.0,24,125.0,0.5,1.5,true,90.7226139197687,5
8,100.0,24,125.0,1.0,1.5,true,77.0,5
8,100.0,24,125.0,1.5,1.5,true,102.17724049711865,5
8,100.0,24,125.0,2.0,1.5,true,107.63799113622532,5
8,100.0,24,125.0,2.5,1.5,true,107.4070893050891,5
8,100.0,24,125.0,0.5,2.0,true,69.73963110419362,5
8,100.0,24,125.0,1.0,2.0,true,75.24894800013809,5
8,100.0,24,125.0,1.5,2.0,true,107.63799113622532,5
8,100.0,24,125.0,2.0,2.0,true,107.63799113622532,5
8,100.0,24,125.0,2.5,2.0,true,107.63799113622532,5
8,100.0,24,125.0,0.5,2.5,true,74.97444842762509,5
8,100.0,24,125.0,1.0,2.5,true,75.24894800013809,5
8,100.0,24,125.0,1.5,2.5,true,100.64033670662404,5
8,100.0,24,125.0,2.0,2.5,true,100.64033670662404,5
8,100.0,24,125.0,2.5,2.5,true,100.64033670662404,5
8,100.0,24,125.0,0.5,3.0,true,69.6315476917789,5
8,100.0,24,125.0,1.0,3.0,true,71.91031752247444,5
8,100.0,24,125.0,1.5,3.0,true,71.91031752247444,5
8,100.0,24,125.0,2.0,3.0,true,71.91031752247444,5
8,100.0,24,125.0,2.5,3.0,true,71.91031752247444,5
8,100.0,24,125.0,0.5,3.5,true,95.51020902493295,5
8,100.0,24,125.0,1.0,3.5,true,71.91031752247444,5
8,100.0,24,125.0,1.5,3.5,true,71.91031752247444,5
8,100.0,24,125.0,2.0,3.5,true,71.91031752247444,5
8,100.0,24,125.0,2.5,3.5,true,71.91031752247444,5
8,100.0,24,125.0,0.5,4.0,true,101.96374604356748,5
8,100.0,24,125.0,1.0,4.0,true,73.57242460171994,5
8,100.0,24,125.0,1.5,4.0,true,73.57242460171994,5
8,100.0,24,125.0,2.0,4.0,true,73.57242460171994,5
8,100.0,24,125.0,2.5,4.0,true,73.57242460171994,5
8,100.0,30,125.0,0.5,1.0,false,NaN,4
8,100.0,30,125.0,1.0,1.0,true,79.97005628108155,5
8,100.0,30,125.0,1.5,1.0,true,71.89098539006275,5
8,100.0,30,125.0,2.0,1.0,true,71.89098539006275,5
8,100.0,30,125.0,2.5,1.0,true,71.89098539006275,5
8,100.0,30,125.0,0.5,1.5,true,92.19289772079684,5
8,100.0,30,125.0,1.0,1.5,true,93.61379194630311,5
8,100.0,30,125.0,1.5,1.5,true,71.89098539006275,5
8,100.0,30,125.0,2.0,1.5,true,71.89098539006275,5
8,100.0,30,125.0,2.5,1.5,true,71.89098539006275,5
8,100.0,30,125.0,0.5,2.0,true,67.79437758609866,5
8,100.0,30,125.0,1.0,2.0,true,102.83340771388845,5
8,100.0,30,125.0,1.5,2.0,true,86.54123311050859,5
8,100.0,30,125.0,2.0,2.0,true,86.54123311050859,5
8,100.0,30,125.0,2.5,2.0,true,86.54123311050859,5
8,100.0,30,125.0,0.5,2.5,true,69.9249137259864,5
8,100.0,30,125.0,1.0,2.5,true,93.55134493594589,5
8,100.0,30,125.0,1.5,2.5,true,84.44526602969238,5
8,100.0,30,125.0,2.0,2.5,true,84.37683720620883,5
8,100.0,30,125.0,2.5,2.5,true,84.37683720620883,5
8,100.0,30,125.0,0.5,3.0,true,108.7187486787919,5
8,100.0,30,125.0,1.0,3.0,true,85.40887599075461,5
8,100.0,30,125.0,1.5,3.0,true,93.27272574059008,5
8,100.0,30,125.0,2.0,3.0,true,93.27272574059008,5
8,100.0,30,125.0,2.5,3.0,true,93.27272574059008,5
8,100.0,30,125.0,0.5,3.5,true,90.0,5
8,100.0,30,125.0,1.0,3.5,true,85.40887599075461,5
8,100.0,30,125.0,1.5,3.5,true,94.30167339259137,5
8,100.0,30,125.0,2.0,3.5,true,94.30167339259137,5
8,100.0,30,125.0,2.5,3.5,true,94.30167339259137,5
8,100.0,30,125.0,0.5,4.0,true,109.25598227667078,5
8,100.0,30,125.0,1.0,4.0,true,85.40887599075461,5
8,100.0,30,125.0,1.5,4.0,true,94.30167339259137,5
8,100.0,30,125.0,2.0,4.0,true,94.30167339259137,5
8,100.0,30,125.0,2.5,4.0,true,94.30167339259137,5
8,100.0,36,125.0,0.5,1.0,true,113.70018366843547,5
8,100.0,36,125.0,1.0,1.0,true,93.08441199946091,5
8,100.0,36,125.0,1.5,1.0,true,90.9649776951916,5
8,100.0,36,125.0,2.0,1.0,true,104.60953523456469,5
8,100.0,36,125.0,2.5,1.0,true,104.60953523456469,5
8,100.0,36,125.0,0.5,1.5,true,96.75541920878509,5
8,100.0,36,125.0,1.0,1.5,true,91.67455965709574,5
8,100.0,36,125.0,1.5,1.5,true,90.9649776951916,5
8,100.0,36,125.0,2.0,1.5,true,106.63349820507537,5
8,100.0,36,125.0,2.5,1.5,true,106.63349820507537,5
8,100.0,36,125.0,0.5,2.0,true,87.4007209023709,5
8,100.0,36,125.0,1.0,2.0,true,91.70971621553343,5
8,100.0,36,125.0,1.5,2.0,true,90.92320549538096,5
8,100.0,36,125.0,2.0,2.0,true,107.67767929008768,5
8,100.0,36,125.0,2.5,2.0,true,107.67767929008768,5
8,100.0,36,125.0,0.5,2.5,true,89.52228930885124,5
8,100.0,36,125.0,1.0,2.5,true,82.95928088755159,5
8,100.0,36,125.0,1.5,2.5,true,83.0,5
8,100.0,36,125.0,2.0,2.5,true,89.0,5
8,100.0,36,125.0,2.5,2.5,true,89.0,5
8,100.0,36,125.0,0.5,3.0,true,87.39616415190805,5
8,100.0,36,125.0,1.0,3.0,true,82.95928088755159,5
8,100.0,36,125.0,1.5,3.0,true,83.0,5
8,100.0,36,125.0,2.0,3.0,true,89.0,5
8,100.0,36,125.0,2.5,3.0,true,89.0,5
8,100.0,36,125.0,0.5,3.5,true,87.39616415190805,5
8,100.0,36,125.0,1.0,3.5,true,82.95928088755159,5
8,100.0,36,125.0,1.5,3.5,true,83.0,5
8,100.0,36,125.0,2.0,3.5,true,89.0,5
8,100.0,36,125.0,2.5,3.5,true,89.0,5
8,100.0,36,125.0,0.5,4.0,true,87.39616415190805,5
8,100.0,36,125.0,1.0,4.0,true,82.95928088755159,5
8,100.0,36,125.0,1.5,4.0,true,83.0,5
8,100.0,36,125.0,2.0,4.0,true,89.0,5
8,100.0,36,125.0,2.5,4.0,true,89.0,5
8,100.0,12,150.0,0.5,1.0,true,104.98871101708447,5
8,100.0,12,150.0,1.0,1.0,true,96.9874128315668,5
8,100.0,12,150.0,1.5,1.0,true,96.89499452060197,5
8,100.0,12,150.0,2.0,1.0,true,96.93610132117006,5
8,100.0,12,150.0,2.5,1.0,true,96.86726009430343,5
8,100.0,12,150.0,0.5,1.5,true,101.41446513420891,5
8,100.0,12,150.0,1.0,1.5,true,80.21885898380235,5
8,100.0,12,150.0,1.5,1.5,true,80.2036753354145,5
8,100.0,12,150.0,2.0,1.5,true,80.2036753354145,5
8,100.0,12,150.0,2.5,1.5,true,80.2036753354145,5
8,100.0,12,150.0,0.5,2.0,true,81.27410528595668,5
8,100.0,12,150.0,1.0,2.0,true,45.867844725682595,5
8,100.0,12,150.0,1.5,2.0,true,45.867844725682595,5
8,100.0,12,150.0,2.0,2.0,true,45.867844725682595,5
8,100.0,12,150.0,2.5,2.0,true,45.867844725682595,5
8,100.0,12,150.0,0.5,2.5,true,85.97495194728461,5
8,100.0,12,150.0,1.0,2.5,true,45.867844725682595,5
8,100.0,12,150.0,1.5,2.5,true,45.867844725682595,5
8,100.0,12,150.0,2.0,2.5,true,45.867844725682595,5
8,100.0,12,150.0,2.5,2.5,true,45.867844725682595,5
8,100.0,12,150.0,0.5,3.0,true,45.867844725682595,5
8,100.0,12,150.0,1.0,3.0,true,45.867844725682595,5
8,100.0,12,150.0,1.5,3.0,true,45.867844725682595,5
8,100.0,12,150.0,2.0,3.0,true,45.867844725682595,5
8,100.0,12,150.0,2.5,3.0,true,45.867844725682595,5
8,100.0,12,150.0,0.5,3.5,true,45.867844725682595,5
8,100.0,12,150.0,1.0,3.5,true,45.867844725682595,5
8,100.0,12,150.0,1.5,3.5,true,45.867844725682595,5
8,100.0,12,150.0,2.0,3.5,true,45.867844725682595,5
8,100.0,12,150.0,2.5,3.5,true,45.867844725682595,5
8,100.0,12,150.0,0.5,4.0,true,45.867844725682595,5
8,100.0,12,150.0,1.0,4.0,true,45.867844725682595,5
8,100.0,12,150.0,1.5,4.0,true,45.867844725682595,5
8,100.0,12,150.0,2.0,4.0,true,45.867844725682595,5
8,100.0,12,150.0,2.5,4.0,true,45.867844725682595,5
8,100.0,18,150.0,0.5,1.0,true,98.5938534402804,5
8,100.0,18,150.0,1.0,1.0,true,98.56495985989356,5
8,100.0,18,150.0,1.5,1.0,true,86.30937399076717,5
8,100.0,18,150.0,2.0,1.0,true,103.30822858604881,5
8,100.0,18,150.0,2.5,1.0,true,103.30822858604881,5
8,100.0,18,150.0,0.5,1.5,true,99.66322764255209,5
8,100.0,18,150.0,1.0,1.5,true,91.7171291634576,5
8,100.0,18,150.0,1.5,1.5,true,104.6404094563535,5
8,100.0,18,150.0,2.0,1.5,true,104.6404094563535,5
8,100.0,18,150.0,2.5,1.5,true,104.6404094563535,5
8,100.0,18,150.0,0.5,2.0,true,113.62414841421908,5
8,100.0,18,150.0,1.0,2.0,true,91.02668893380952,5
8,100.0,18,150.0,1.5,2.0,true,71.76491705551653,5
8,100.0,18,150.0,2.0,2.0,true,71.76491705551653,5
8,100.0,18,150.0,2.5,2.0,true,71.76491705551653,5
8,100.0,18,150.0,0.5,2.5,true,113.62414841421908,5
8,100.0,18,150.0,1.0,2.5,true,71.54591532890875,5
8,100.0,18,150.0,1.5,2.5,true,71.76491705551653,5
8,100.0,18,150.0,2.0,2.5,true,71.76491705551653,5
8,100.0,18,150.0,2.5,2.5,true,71.76491705551653,5
8,100.0,18,150.0,0.5,3.0,true,103.70707969094954,5
8,100.0,18,150.0,1.0,3.0,true,71.54591532890875,5
8,100.0,18,150.0,1.5,3.0,true,71.76491705551653,5
8,100.0,18,150.0,2.0,3.0,true,71.76491705551653,5
8,100.0,18,150.0,2.5,3.0,true,71.76491705551653,5
8,100.0,18,150.0,0.5,3.5,true,105.13034167298353,5
8,100.0,18,150.0,1.0,3.5,true,71.54591532890875,5
8,100.0,18,150.0,1.5,3.5,true,71.76491705551653,5
8,100.0,18,150.0,2.0,3.5,true,71.76491705551653,5
8,100.0,18,150.0,2.5,3.5,true,71.76491705551653,5
8,100.0,18,150.0,0.5,4.0,true,71.54591532890875,5
8,100.0,18,150.0,1.0,4.0,true,71.54591532890875,5
8,100.0,18,150.0,1.5,4.0,true,71.76491705551653,5
8,100.0,18,150.0,2.0,4.0,true,71.76491705551653,5
8,100.0,18,150.0,2.5,4.0,true,71.76491705551653,5
8,100.0,24,150.0,0.5,1.0,true,69.49839475832783,5
8,100.0,24,150.0,1.0,1.0,true,86.56682439828975,5
8,100.0,24,150.0,1.5,1.0,true,94.48174546154848,5
8,100.0,24,150.0,2.0,1.0,true,69.44955789661596,5
8,100.0,24,150.0,2.5,1.0,true,86.55569272147495,5
8,100.0,24,150.0,0.5,1.5,true,106.78463630226794,5
8,100.0,24,150.0,1.0,1.5,true,80.26912848754489,5
8,100.0,24,150.0,1.5,1.5,true,80.2211006025965,5
8,100.0,24,150.0,2.0,1.5,true,80.24281025783598,5
8,100.0,24,150.0,2.5,1.5,true,80.2530938368473,5
8,100.0,24,150.0,0.5,2.0,true,100.5806922012314,5
8,100.0,24,150.0,1.0,2.0,true,108.6523136938453,5
8,100.0,24,150.0,1.5,2.0,true,70.39799720458049,5
8,100.0,24,150.0,2.0,2.0,true,95.48282346474183,5
8,100.0,24,150.0,2.5,2.0,true,99.63760076545209,5
8,100.0,24,150.0,0.5,2.5,true,57.35667255287423,5
8,100.0,24,150.0,1.0,2.5,true,57.24530540071021,5
8,100.0,24,150.0,1.5,2.5,true,57.22624645129134,5
8,100.0,24,150.0,2.0,2.5,true,57.22624645129134,5
8,100.0,24,150.0,2.5,2.5,true,57.3581073557889,5
8,100.0,24,150.0,0.5,3.0,true,57.35667255287423,5
8,100.0,24,150.0,1.0,3.0,true,57.24530540071021,5
8,100.0,24,150.0,1.5,3.0,true,57.22624645129134,5
8,100.0,24,150.0,2.0,3.0,true,57.3581073557889,5
8,100.0,24,150.0,2.5,3.0,true,57.3581073557889,5
8,100.0,24,150.0,0.5,3.5,true,57.35667255287423,5
8,100.0,24,150.0,1.0,3.5,true,57.22135296648666,5
8,100.0,24,150.0,1.5,3.5,true,57.22624645129134,5
8,100.0,24,150.0,2.0,3.5,true,57.3581073557889,5
8,100.0,24,150.0,2.5,3.5,true,57.3581073557889,5
8,100.0,24,150.0,0.5,4.0,true,57.35667255287423,5
8,100.0,24,150.0,1.0,4.0,true,57.22624645129134,5
8,100.0,24,150.0,1.5,4.0,true,57.3581073557889,5
8,100.0,24,150.0,2.0,4.0,true,57.3581073557889,5
8,100.0,24,150.0,2.5,4.0,true,57.3581073557889,5
8,100.0,30,150.0,0.5,1.0,true,69.6791299020091,5
8,100.0,30,150.0,1.0,1.0,true,69.7428485770592,5
8,100.0,30,150.0,1.5,1.0,true,79.13755683768628,5
8,100.0,30,150.0,2.0,1.0,true,69.7428485770592,5
8,100.0,30,150.0,2.5,1.0,true,69.7428485770592,5
8,100.0,30,150.0,0.5,1.5,true,43.0,5
8,100.0,30,150.0,1.0,1.5,true,43.0,5
8,100.0,30,150.0,1.5,1.5,true,43.0,5
8,100.0,30,150.0,2.0,1.5,true,43.0,5
8,100.0,30,150.0,2.5,1.5,true,43.0,5
8,100.0,30,150.0,0.5,2.0,true,110.71080625722283,5
8,100.0,30,150.0,1.0,2.0,true,127.59407963734392,5
8,100.0,30,150.0,1.5,2.0,true,86.59184841704423,5
8,100.0,30,150.0,2.0,2.0,true,86.59184841704423,5
8,100.0,30,150.0,2.5,2.0,true,76.47536580838508,5
8,100.0,30,150.0,0.5,2.5,true,74.30708703326074,5
8,100.0,30,150.0,1.0,2.5,true,121.77494408547689,5
8,100.0,30,150.0,1.5,2.5,true,118.1998680484265,5
8,100.0,30,150.0,2.0,2.5,true,118.1998680484265,5
8,100.0,30,150.0,2.5,2.5,true,76.47536580838508,5
8,100.0,30,150.0,0.5,3.0,true,76.0,5
8,100.0,30,150.0,1.0,3.0,true,111.6200110323408,5
8,100.0,30,150.0,1.5,3.0,true,120.88274747473221,5
8,100.0,30,150.0,2.0,3.0,true,121.66213377940335,5
8,100.0,30,150.0,2.5,3.0,true,76.47536580838508,5
8,100.0,30,150.0,0.5,3.5,true,100.33686683726262,5
8,100.0,30,150.0,1.0,3.5,true,83.759477790351,5
8,100.0,30,150.0,1.5,3.5,true,83.68862503935738,5
8,100.0,30,150.0,2.0,3.5,true,83.68862503935738,5
8,100.0,30,150.0,2.5,3.5,true,76.47536580838508,5
8,100.0,30,150.0,0.5,4.0,true,112.49865907997108,5
8,100.0,30,150.0,1.0,4.0,true,83.759477790351,5
8,100.0,30,150.0,1.5,4.0,true,83.68862503935738,5
8,100.0,30,150.0,2.0,4.0,true,83.68862503935738,5
8,100.0,30,150.0,2.5,4.0,true,76.47536580838508,5
8,100.0,36,150.0,0.5,1.0,true,71.57750782248418,5
8,100.0,36,150.0,1.0,1.0,true,105.12961411617691,5
8,100.0,36,150.0,1.5,1.0,true,71.32225170484533,5
8,100.0,36,150.0,2.0,1.0,true,71.32225170484533,5
8,100.0,36,150.0,2.5,1.0,true,71.32225170484533,5
8,100.0,36,150.0,0.5,1.5,true,104.20571420802372,5
8,100.0,36,150.0,1.0,1.5,true,94.7458791531463,5
8,100.0,36,150.0,1.5,1.5,true,107.19938611226085,5
8,100.0,36,150.0,2.0,1.5,true,107.13580631682512,5
8,100.0,36,150.0,2.5,1.5,true,107.13580631682512,5
8,100.0,36,150.0,0.5,2.0,true,71.16153999185364,5
8,100.0,36,150.0,1.0,2.0,true,71.16153999185364,5
8,100.0,36,150.0,1.5,2.0,true,70.95829855286743,5
8,100.0,36,150.0,2.0,2.0,true,70.95829855286743,5
8,100.0,36,150.0,2.5,2.0,true,70.95829855286743,5
8,100.0,36,150.0,0.5,2.5,true,43.0,5
8,100.0,36,150.0,1.0,2.5,true,43.0,5
8,100.0,36,150.0,1.5,2.5,true,43.0,5
8,100.0,36,150.0,2.0,2.5,true,43.0,5
8,100.0,36,150.0,2.5,2.5,true,43.0,5
8,100.0,36,150.0,0.5,3.0,true,43.0,5
8,100.0,36,150.0,1.0,3.0,true,43.0,5
8,100.0,36,150.0,1.5,3.0,true,43.0,5
8,100.0,36,150.0,2.0,3.0,true,43.0,5
8,100.0,36,150.0,2.5,3.0,true,43.0,5
8,100.0,36,150.0,0.5,3.5,true,43.0,5
8,100.0,36,150.0,1.0,3.5,true,43.0,5
8,100.0,36,150.0,1.5,3.5,true,43.0,5
8,100.0,36,150.0,2.0,3.5,true,43.0,5
8,100.0,36,150.0,2.5,3.5,true,43.0,5
8,100.0,36,150.0,0.5,4.0,true,43.0,5
8,100.0,36,150.0,1.0,4.0,true,43.0,5
8,100.0,36,150.0,1.5,4.0,true,43.0,5
8,100.0,36,150.0,2.0,4.0,true,43.0,5
8,100.0,36,150.0,2.5,4.0,true,43.0,5
15,100.0,12,50.0,0.5,1.0,true,69.29322965472672,5
15,100.0,12,50.0,1.0,1.0,false,NaN,4
15,100.0,12,50.0,1.5,1.0,true,108.87083736041706,5
15,100.0,12,50.0,2.0,1.0,false,NaN,4
15,100.0,12,50.0,2.5,1.0,true,68.57653626733456,5
15,100.0,12,50.0,0.5,1.5,false,NaN,4
15,100.0,12,50.0,1.0,1.5,false,NaN,4
15,100.0,12,50.0,1.5,1.5,true,71.2533845968181,5
15,100.0,12,50.0,2.0,1.5,true,96.81845717486145,5
15,100.0,12,50.0,2.5,1.5,false,NaN,4
15,100.0,12,50.0,0.5,2.0,false,NaN,0
15,100.0,12,50.0,1.0,2.0,false,NaN,4
15,100.0,12,50.0,1.5,2.0,false,NaN,4
15,100.0,12,50.0,2.0,2.0,false,NaN,4
15,100.0,12,50.0,2.5,2.0,false,NaN,4
15,100.0,12,50.0,0.5,2.5,false,NaN,0
15,100.0,12,50.0,1.0,2.5,true,93.9599365697185,5
15,100.0,12,50.0,1.5,2.5,true,121.1231869945935,5
15,100.0,12,50.0,2.0,2.5,true,91.74567477256572,5
15,100.0,12,50.0,2.5,2.5,false,NaN,4
15,100.0,12,50.0,0.5,3.0,false,NaN,0
15,100.0,12,50.0,1.0,3.0,true,96.8492444034922,5
15,100.0,12,50.0,1.5,3.0,true,155.6971798129482,5
15,100.0,12,50.0,2.0,3.0,true,131.7770623922147,5
