sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,n_runs,convergence_rate,mean_ct,std_ct,median_ct,mean_victims
100.0,30,50.0,1.0,1.0,10,0.9,60.373690295460314,25.849096771799335,52.586076836904496,4.8
100.0,30,50.0,1.0,1.5,10,0.7,46.8044356737472,12.536083331825084,47.60504981540728,4.6
100.0,30,50.0,1.0,2.0,10,0.8,47.93478273768041,11.748667136920886,47.260818340242324,4.7
100.0,30,50.0,1.0,2.5,10,0.8,59.12634582245336,37.57947336842075,48.54069584892835,4.6
100.0,30,50.0,1.0,3.0,10,0.8,47.85460137146346,9.29742502901311,48.42957202427328,4.7
100.0,30,50.0,1.0,3.5,10,0.9,75.23987216273161,49.348433463750936,47.60504981540728,4.9
100.0,30,50.0,1.0,4.0,10,0.7,47.186076900963926,10.716784158716825,47.33396865710917,4.5
100.0,30,50.0,1.5,1.0,10,0.7,55.29893037576252,27.648599567668477,47.54757607730114,4.5
100.0,30,50.0,1.5,1.5,10,0.9,57.68790488681303,24.742197146705088,47.61764654502296,4.8
100.0,30,50.0,1.5,2.0,10,0.8,55.96979600872105,25.802422155651332,47.260818340242324,4.7
100.0,30,50.0,1.5,2.5,10,0.9,63.03978534309475,36.381841064538534,49.25409423313928,4.9
100.0,30,50.0,1.5,3.0,10,0.8,51.05170299010024,18.750081353908364,46.67794012242912,4.8
100.0,30,50.0,1.5,3.5,10,0.8,59.905133391785014,36.00452722903935,47.46950923625822,4.7
100.0,30,50.0,1.5,4.0,10,0.9,67.69790315673255,40.08020119610158,47.60504981540728,4.8
100.0,30,50.0,2.0,1.0,10,0.9,48.06167813950556,11.007250058268722,48.16222494738444,4.9
100.0,30,50.0,2.0,1.5,10,0.7,48.97613441123501,17.048370719541964,46.52041010866112,4.5
100.0,30,50.0,2.0,2.0,10,0.8,60.18546701865765,32.42855622548653,48.42957202427328,4.7
100.0,30,50.0,2.0,2.5,10,0.7,44.00687077350376,6.644513429846321,45.75083042945097,4.6
100.0,30,50.0,2.0,3.0,10,0.9,52.68369290945025,18.929139637004944,47.60504981540728,4.8
100.0,30,50.0,2.0,3.5,10,0.9,58.45409039326869,22.867241516915957,47.60504981540728,4.9
100.0,30,50.0,2.0,4.0,10,0.7,58.810952529303854,38.95943686063035,47.33396865710917,4.5
100.0,30,50.0,2.5,1.0,10,0.8,59.032434510591635,26.628873051353274,50.78281519982282,4.8
100.0,30,50.0,2.5,1.5,10,0.9,60.177793038509435,36.24118535837853,47.60504981540728,4.9
100.0,30,50.0,2.5,2.0,10,0.9,67.61699143036766,43.701238393302454,49.25409423313928,4.9
100.0,30,50.0,2.5,2.5,10,0.8,59.66977812765962,40.41890839525168,48.42957202427328,4.7
100.0,30,50.0,2.5,3.0,10,0.6,42.504023232078175,6.316723732005487,43.808568559358264,4.4
100.0,30,50.0,2.5,3.5,10,0.9,56.96459867789081,22.033829708128245,47.60504981540728,4.8
100.0,30,50.0,2.5,4.0,10,0.7,54.24524982641076,27.22746027632421,47.33396865710917,4.6
100.0,30,75.0,0.5,1.0,10,1.0,70.76780971978152,22.197351336738436,63.56452538692806,5.0
100.0,30,75.0,0.5,1.5,10,0.8,85.6910305302728,41.72463791174554,75.80347678915724,4.8
100.0,30,75.0,0.5,2.0,10,1.0,74.95198461577938,23.132291701315165,79.57457283201767,5.0
100.0,30,75.0,0.5,2.5,10,1.0,81.0740426770022,23.967428570649293,77.9468654419636,5.0
100.0,30,75.0,0.5,3.0,10,0.9,76.68256118678755,29.761645231307714,71.43529699855536,4.6
100.0,30,75.0,0.5,3.5,10,0.7,72.26318881095754,20.434037570546447,71.43529699855536,4.3
100.0,30,75.0,0.5,4.0,10,0.9,83.92924656697397,44.75881906009274,75.0,4.6
100.0,30,75.0,1.0,1.0,10,1.0,63.379865066747485,17.142889154361143,59.64750693851127,5.0
100.0,30,75.0,1.0,1.5,10,0.9,77.44001691391458,30.38727214299454,66.7791218339187,4.9
100.0,30,75.0,1.0,2.0,10,0.9,87.37368148928266,33.70312303739925,82.1670313959223,4.8
100.0,30,75.0,1.0,2.5,10,0.9,83.73312284664884,36.45447354163793,75.0,4.9
100.0,30,75.0,1.0,3.0,10,1.0,81.13364437442971,29.375438981126543,72.81212393363094,5.0
100.0,30,75.0,1.0,3.5,10,0.9,81.58446258257736,27.432944189167312,75.0,4.9
100.0,30,75.0,1.0,4.0,10,1.0,78.49958699208952,23.1936725813259,76.88880475001372,5.0
100.0,30,75.0,1.5,1.0,10,1.0,68.75322750407447,29.241887670538137,61.48557923461861,5.0
100.0,30,75.0,1.5,1.5,10,0.8,66.32420340316693,16.156421705827416,65.3598904797165,4.8
100.0,30,75.0,1.5,2.0,10,1.0,95.88774484982599,47.19661358729136,79.15584781310979,5.0
100.0,30,75.0,1.5,2.5,10,0.8,72.3670227435203,25.632022748615768,68.31212393363094,4.5
100.0,30,75.0,1.5,3.0,10,1.0,94.51346160910592,39.13870579514232,89.39905523180423,5.0
100.0,30,75.0,1.5,3.5,10,0.9,85.25064461511722,34.99837103259743,75.0,4.6
100.0,30,75.0,1.5,4.0,10,0.9,77.41431208050523,26.176388022063314,71.0,4.6
100.0,30,75.0,2.0,1.0,10,0.9,77.18313013453455,46.08533346881015,63.79715140257802,4.8
100.0,30,75.0,2.0,1.5,10,0.9,87.66264394937379,40.76493437043693,66.96835274885659,4.9
100.0,30,75.0,2.0,2.0,10,0.9,83.22790758118543,35.99286907179296,70.6242478672619,4.6
100.0,30,75.0,2.0,2.5,10,0.8,75.44560225037736,31.75518469939099,67.4326523693252,4.8
100.0,30,75.0,2.0,3.0,10,0.9,82.85246603865384,34.87954357388978,70.6242478672619,4.9
100.0,30,75.0,2.0,3.5,10,1.0,78.50107874151823,24.29296268868853,73.0,5.0
100.0,30,75.0,2.0,4.0,10,0.9,75.78350986633191,25.394104042405242,71.0,4.8
100.0,30,75.0,2.5,1.0,10,1.0,77.9500286403676,28.58331313793838,72.26498263004174,5.0
100.0,30,75.0,2.5,1.5,10,0.8,70.44015242784464,27.81663840628813,63.85604527564533,4.5
100.0,30,75.0,2.5,2.0,10,0.9,78.57595418624827,31.720580623993857,70.6242478672619,4.9
100.0,30,75.0,2.5,2.5,10,1.0,77.70756667891251,26.7984267158005,72.81212393363094,5.0
100.0,30,75.0,2.5,3.0,10,0.8,69.52217961602722,22.3844282158453,67.47890902169075,4.7
100.0,30,75.0,2.5,3.5,10,1.0,85.10805896015495,35.425087835932906,75.8301462956699,5.0
100.0,30,75.0,2.5,4.0,10,1.0,78.10387267282991,21.116393679657865,77.99406879010581,5.0
100.0,30,100.0,0.5,1.0,10,0.9,92.3105246247185,40.301375546462495,71.30899184885938,4.9
100.0,30,100.0,0.5,1.5,10,1.0,76.17659428637639,42.96093735238623,66.24836159046109,5.0
100.0,30,100.0,0.5,2.0,10,0.9,66.57562874870663,34.67469191009363,55.4619923082422,4.9
100.0,30,100.0,0.5,2.5,10,1.0,74.02000323969722,23.22273552086535,69.82275729015859,5.0
100.0,30,100.0,0.5,3.0,10,1.0,82.91467529683217,35.849724733188665,69.82275729015859,5.0
100.0,30,100.0,0.5,3.5,10,1.0,80.97334587450123,35.87359227856573,67.42936820832938,5.0
100.0,30,100.0,0.5,4.0,10,1.0,84.65975122078974,44.695052028806344,67.42936820832938,5.0
100.0,30,100.0,1.0,1.0,10,1.0,76.27080410404513,24.123845546056174,72.50758726627193,5.0
100.0,30,100.0,1.0,1.5,10,0.9,66.1487812412608,20.276768087176155,62.77380616461205,4.9
100.0,30,100.0,1.0,2.0,10,1.0,76.32779972354265,43.27141777286293,56.37654029387718,5.0
100.0,30,100.0,1.0,2.5,10,1.0,75.33018657434395,27.27952322969501,64.72187794369762,5.0
100.0,30,100.0,1.0,3.0,10,1.0,79.81241888461224,34.21712710907301,64.72187794369762,5.0
100.0,30,100.0,1.0,3.5,10,0.9,69.98952319673113,22.696016692797635,61.81852110897992,4.9
100.0,30,100.0,1.0,4.0,10,0.9,71.53766048612202,29.092405787466742,61.81852110897992,4.9
100.0,30,100.0,1.5,1.0,10,0.9,76.12817737341078,29.781621918708353,70.0,4.9
100.0,30,100.0,1.5,1.5,10,1.0,73.92412408798108,31.75740082639882,66.40955786150828,5.0
100.0,30,100.0,1.5,2.0,10,0.9,65.38555648037723,32.83504281582117,51.90456134801408,4.9
100.0,30,100.0,1.5,2.5,10,1.0,68.55928486784018,18.860136966293176,61.98051900114768,5.0
100.0,30,100.0,1.5,3.0,10,1.0,68.46489460652124,20.021086831966354,62.129948848572454,5.0
100.0,30,100.0,1.5,3.5,10,1.0,67.33278475837925,19.20388666519079,59.73655976674324,5.0
100.0,30,100.0,1.5,4.0,10,1.0,68.94172510822084,23.574923187956326,59.73655976674324,5.0
100.0,30,100.0,2.0,1.0,10,0.9,72.12571201755675,28.01644497836503,67.0,4.9
100.0,30,100.0,2.0,1.5,10,1.0,66.86026594606146,19.75766507747036,61.188824955494105,5.0
100.0,30,100.0,2.0,2.0,10,1.0,67.71085544066828,31.81849857946061,53.68327682812814,5.0
100.0,30,100.0,2.0,2.5,10,1.0,69.06618416918504,19.4892796672808,61.98051900114768,5.0
100.0,30,100.0,2.0,3.0,10,1.0,68.44736878547597,20.031738019302068,62.04231974334615,5.0
100.0,30,100.0,2.0,3.5,10,1.0,67.22952457543445,19.12788473548598,59.64893066151694,5.0
100.0,30,100.0,2.0,4.0,10,1.0,66.55412463089797,18.237080964177448,59.64893066151694,5.0
100.0,30,100.0,2.5,1.0,10,0.9,80.7637018205387,37.38603947208973,70.0,4.9
100.0,30,100.0,2.5,1.5,10,1.0,66.77946727136096,19.658980900702478,61.188824955494105,5.0
100.0,30,100.0,2.5,2.0,10,1.0,67.21958297202312,30.83025668931879,53.68327682812814,5.0
100.0,30,100.0,2.5,2.5,10,1.0,68.17874433171795,18.95921950777021,61.98051900114768,5.0
100.0,30,100.0,2.5,3.0,10,0.9,64.55435571782743,18.005401002945007,57.414689763909095,4.9
100.0,30,100.0,2.5,3.5,10,1.0,66.30562895939744,18.492305707814232,59.64893066151694,5.0
100.0,30,100.0,2.5,4.0,10,1.0,66.48272134602334,18.16441994326988,59.64893066151694,5.0
100.0,30,125.0,0.5,1.0,10,0.8,67.87060248585298,26.66204504345386,68.54727401891421,4.7
100.0,30,125.0,0.5,1.5,10,1.0,86.41244797178307,41.44645272824342,72.0397372502201,5.0
100.0,30,125.0,0.5,2.0,10,1.0,72.55761438099356,33.05102483679009,65.71711894483349,5.0
100.0,30,125.0,0.5,2.5,10,1.0,77.41570096105477,47.47216487310372,67.28826806556526,5.0
100.0,30,125.0,0.5,3.0,10,1.0,81.17908417402506,47.77004547334087,69.74734343210778,5.0
100.0,30,125.0,0.5,3.5,10,1.0,72.85630755224183,37.00573113265383,67.42994273312729,5.0
100.0,30,125.0,0.5,4.0,10,1.0,77.47494677749708,45.151653342402305,67.42994273312729,5.0
100.0,30,125.0,1.0,1.0,10,0.9,70.78919191126005,29.877668146397866,68.0,4.8
100.0,30,125.0,1.0,1.5,10,1.0,86.2759909000504,36.872362985077,84.16887025042168,5.0
100.0,30,125.0,1.0,2.0,10,1.0,77.4461011561929,33.81486756025133,71.2888667139773,5.0
100.0,30,125.0,1.0,2.5,10,0.9,65.4513730698783,23.68214388971084,64.65162240514411,4.6
100.0,30,125.0,1.0,3.0,10,0.9,64.43478047921015,24.16370772800412,62.38758799680039,4.9
100.0,30,125.0,1.0,3.5,10,0.9,64.77591015537529,24.347792254518055,62.38758799680039,4.9
100.0,30,125.0,1.0,4.0,10,1.0,77.97279609049862,46.61584013898784,72.20583414719836,5.0
100.0,30,125.0,1.5,1.0,10,0.9,74.90109775099548,27.375560990298677,71.89098539006275,4.6
100.0,30,125.0,1.5,1.5,10,0.8,74.89926130446372,33.98431762989551,70.62325566798135,4.5
100.0,30,125.0,1.5,2.0,10,0.9,69.47008015160294,27.759298892129344,64.65162240514411,4.6
100.0,30,125.0,1.5,2.5,10,0.9,70.79514129729074,30.558788172999197,64.65162240514411,4.9
100.0,30,125.0,1.5,3.0,10,1.0,74.33731662806561,37.959375316558734,69.55113627052188,5.0
100.0,30,125.0,1.5,3.5,10,1.0,70.23120524769219,28.50405215876565,69.55113627052188,5.0
100.0,30,125.0,1.5,4.0,10,1.0,72.26629220044514,30.843716035248097,71.53788457362961,5.0
100.0,30,125.0,2.0,1.0,10,1.0,77.25336268068376,31.597886360115666,73.19831877846687,5.0
100.0,30,125.0,2.0,1.5,10,0.9,79.68684232638662,35.957558698434035,71.89098539006275,4.9
100.0,30,125.0,2.0,2.0,10,0.9,69.46797717981183,27.75650399364117,64.65162240514411,4.6
100.0,30,125.0,2.0,2.5,10,0.9,69.91302807811341,31.43769858885979,64.65162240514411,4.9
100.0,30,125.0,2.0,3.0,10,1.0,69.61621272826838,29.706972561280207,69.54086818470412,5.0
100.0,30,125.0,2.0,3.5,10,1.0,68.98195150660199,28.175174833020733,69.55113627052188,5.0
100.0,30,125.0,2.0,4.0,10,1.0,71.57179680865147,29.966945278850204,71.53788457362961,5.0
100.0,30,125.0,2.5,1.0,10,1.0,82.13507170680198,44.69379464545227,73.19831877846687,5.0
100.0,30,125.0,2.5,1.5,10,0.9,80.15044683550553,35.553944719780134,71.89098539006275,4.7
100.0,30,125.0,2.5,2.0,10,0.9,68.52427480731679,26.20311827443935,64.65162240514411,4.9
100.0,30,125.0,2.5,2.5,10,0.9,69.77344370931567,29.19756598160837,64.65162240514411,4.6
100.0,30,125.0,2.5,3.0,10,1.0,68.26134441226291,27.76383031773237,69.54086818470412,5.0
100.0,30,125.0,2.5,3.5,10,1.0,68.6336525893298,27.42900599083304,69.54086818470412,5.0
100.0,30,125.0,2.5,4.0,10,1.0,69.23621709373676,27.39327507248059,72.59737049317671,5.0
100.0,30,150.0,0.5,1.0,10,0.9,85.97071019711326,49.97195608126206,73.36274568707843,4.9
100.0,30,150.0,0.5,1.5,10,0.9,68.1933433255974,29.439670804888088,63.89984331963797,4.8
100.0,30,150.0,0.5,2.0,10,0.9,82.26098307621129,32.95895903882949,80.44964586278815,4.9
100.0,30,150.0,0.5,2.5,10,0.9,76.31525257700146,29.022785789035307,74.30708703326074,4.9
100.0,30,150.0,0.5,3.0,10,0.9,82.26979809919631,28.554381283234118,78.50580419837233,4.8
100.0,30,150.0,0.5,3.5,10,0.9,82.48419413308847,32.273204401495555,75.71859517207268,4.8
100.0,30,150.0,0.5,4.0,10,0.8,76.72856774327241,30.063742728257285,75.26079043599049,4.7
100.0,30,150.0,1.0,1.0,10,0.9,64.8666799525519,19.604640711565956,64.74843321945406,4.8
100.0,30,150.0,1.0,1.5,10,1.0,72.82514410534615,35.33053304990945,66.17183424292425,5.0
100.0,30,150.0,1.0,2.0,10,1.0,87.37291768938431,39.22198395739048,76.30322967054957,5.0
100.0,30,150.0,1.0,2.5,10,1.0,85.41925328000573,34.86010043917546,75.33130883834167,5.0
100.0,30,150.0,1.0,3.0,10,0.9,70.53716844910349,21.27325030003943,70.59842612232326,4.9
100.0,30,150.0,1.0,3.5,10,1.0,87.66262841546913,39.54502761385754,76.23438146448434,5.0
100.0,30,150.0,1.0,4.0,10,0.9,80.36978989662522,34.780486298376644,74.16354953284112,4.9
100.0,30,150.0,1.5,1.0,10,1.0,93.17228179481916,51.010241513695604,76.22976021304538,5.0
100.0,30,150.0,1.5,1.5,10,1.0,72.86460027968187,27.740928494267756,74.59257731328707,5.0
100.0,30,150.0,1.5,2.0,10,0.9,67.92797745926616,17.158684607417463,69.40441578475638,4.8
100.0,30,150.0,1.5,2.5,10,0.9,73.60209484240795,23.556457927136915,72.05606786983726,4.9
100.0,30,150.0,1.5,3.0,10,1.0,84.026687107214,34.655323366429634,74.5521151603478,5.0
100.0,30,150.0,1.5,3.5,10,1.0,84.88680308315222,36.7670174555371,76.23438146448434,5.0
100.0,30,150.0,1.5,4.0,10,1.0,85.08255001988174,37.03747060304801,76.33467686560672,5.0
100.0,30,150.0,2.0,1.0,10,1.0,90.51507208022662,43.68557982018469,71.53240608273184,5.0
100.0,30,150.0,2.0,1.5,10,1.0,79.28169078172296,35.35693831092963,73.09493790615994,5.0
100.0,30,150.0,2.0,2.0,10,1.0,82.86942684691958,36.39953516708662,74.92703082377227,5.0
100.0,30,150.0,2.0,2.5,10,0.9,76.99616072957123,25.43737653291687,78.50580419837233,4.9
100.0,30,150.0,2.0,3.0,10,1.0,82.80316908331011,29.806003858315922,80.60754846297667,5.0
100.0,30,150.0,2.0,3.5,10,0.9,69.03768202639044,20.379303905081994,69.40441578475638,4.9
100.0,30,150.0,2.0,4.0,10,0.9,76.48764140715595,28.70382427637755,74.16354953284112,4.9
100.0,30,150.0,2.5,1.0,10,1.0,85.34976067740845,37.39977682640635,71.53240608273184,5.0
100.0,30,150.0,2.5,1.5,10,1.0,82.07721761314139,38.9831162349813,73.09493790615994,5.0
100.0,30,150.0,2.5,2.0,10,1.0,81.8025149075237,36.343291120350386,72.93989079657072,5.0
100.0,30,150.0,2.5,2.5,10,0.9,82.69671035759004,45.381793276660865,76.47536580838508,4.9
100.0,30,150.0,2.5,3.0,10,1.0,89.14003298717866,47.30719003202362,77.4905850033787,5.0
100.0,30,150.0,2.5,3.5,10,0.9,78.5002367150827,46.25178825596641,69.40441578475638,4.9
100.0,30,150.0,2.5,4.0,10,1.0,82.56881313099464,33.43360303133486,75.3194576706131,5.0
100.0,36,50.0,0.5,1.0,10,0.8,68.48245611907035,35.443447266039634,54.643672943115845,4.5
100.0,36,50.0,0.5,1.5,10,0.8,64.69472868993839,25.955697388715887,61.184638139100684,4.7
100.0,36,50.0,0.5,2.0,10,0.9,64.20323221275963,26.953723426317143,62.321494782434286,4.6
100.0,36,50.0,0.5,2.5,10,0.9,57.36527388361896,16.38518609603425,53.89379353884236,4.9
100.0,36,50.0,0.5,3.0,10,0.8,54.830286860253096,14.116090218754684,53.50234711600906,4.8
100.0,36,50.0,0.5,3.5,10,0.7,51.50457339331693,10.875484724323014,53.89630050840649,4.6
100.0,36,50.0,0.5,4.0,10,0.8,52.27932271071627,14.527425317664594,51.76622064929132,4.7
100.0,36,50.0,1.0,1.0,10,1.0,54.39964791644526,15.848332208696553,53.74295271691153,5.0
100.0,36,50.0,1.0,1.5,10,0.7,47.444729736571155,12.216167658129143,51.531774285666,4.6
100.0,36,50.0,1.0,2.0,10,0.8,73.78461183399361,45.11392423687161,57.81273539714989,4.7
100.0,36,50.0,1.0,2.5,10,0.7,53.53001362314616,15.592352891959825,53.89630050840649,4.7
100.0,36,50.0,1.0,3.0,10,0.9,81.44090518576743,49.001071269538606,55.05722249316154,4.8
100.0,36,50.0,1.0,3.5,10,0.7,62.11793553527402,41.38464476086697,52.76517281965023,4.6
100.0,36,50.0,1.0,4.0,10,0.8,60.98777849899767,29.392809918747954,52.225025243634185,4.7
100.0,36,50.0,1.5,1.0,10,0.8,48.71806459438003,14.143337640308486,51.765887142833,4.7
100.0,36,50.0,1.5,1.5,10,0.9,48.17293464923451,12.630880939536633,51.531774285666,4.8
100.0,36,50.0,1.5,2.0,10,0.7,48.9931719667009,12.986143883580066,51.584270932617,4.6
100.0,36,50.0,1.5,2.5,10,0.8,51.40463835314087,10.522758694518917,53.76084924540386,4.8
100.0,36,50.0,1.5,3.0,10,0.8,61.65731395565701,39.863252971687935,53.265639848069384,4.7
100.0,36,50.0,1.5,3.5,10,0.7,51.58630324793283,11.673405614948255,53.89630050840649,4.3
100.0,36,50.0,1.5,4.0,10,0.7,50.33499054171269,10.533886791305333,52.76517281965023,4.6
100.0,36,50.0,2.0,1.0,10,1.0,54.697888325653786,21.69891110511501,49.703851965089655,5.0
100.0,36,50.0,2.0,1.5,10,0.9,63.790398707505204,35.59826714241694,52.76517281965023,4.8
100.0,36,50.0,2.0,2.0,10,0.8,57.240187401284075,27.57217383775916,52.03242455945284,4.8
100.0,36,50.0,2.0,2.5,10,0.6,63.67919872789162,38.92249471581824,52.380442743855724,4.2
100.0,36,50.0,2.0,3.0,10,0.6,63.005049151702146,34.45345302351984,55.780220945636614,4.3
100.0,36,50.0,2.0,3.5,10,0.7,54.13806669001223,16.308761034073875,51.68487766761814,4.6
100.0,36,50.0,2.0,4.0,10,0.9,53.7830989672195,11.425240279248593,53.89630050840649,4.8
100.0,36,50.0,2.5,1.0,10,1.0,60.19662516329087,31.07456237413653,55.63216970081879,5.0
100.0,36,50.0,2.5,1.5,10,0.9,71.1943331754706,35.02190645925309,64.99267476579166,4.8
100.0,36,50.0,2.5,2.0,10,0.8,57.191096346129555,20.770737523506654,55.93568715273276,4.7
100.0,36,50.0,2.5,2.5,10,0.7,64.19136561251209,33.98237655939749,59.8755642236551,4.4
100.0,36,50.0,2.5,3.0,10,0.5,49.733370199965556,12.927569619346789,51.6228307314502,4.1
100.0,36,50.0,2.5,3.5,10,0.6,63.352373275039376,34.387744009450614,56.90019944590685,4.4
100.0,36,50.0,2.5,4.0,10,0.8,53.114940957651044,11.245317819780684,55.45026594786974,4.8
100.0,36,75.0,0.5,1.0,10,0.8,70.34671547971766,30.093016210442215,61.3049513934119,4.8
100.0,36,75.0,0.5,1.5,10,0.9,82.8838919157719,31.223819908774765,77.0,4.9
100.0,36,75.0,0.5,2.0,10,0.8,72.21658964082089,24.20146830726019,64.14029651144344,4.7
100.0,36,75.0,0.5,2.5,10,1.0,92.9410702337531,33.80479848282151,86.48971245862778,5.0
100.0,36,75.0,0.5,3.0,10,0.9,66.45874323781325,15.158140404703166,62.47292434868696,4.9
100.0,36,75.0,0.5,3.5,10,1.0,79.152033277241,21.244908207660405,75.82881864401074,5.0
100.0,36,75.0,0.5,4.0,10,1.0,74.09255413685466,16.43840993827975,71.42026132714929,5.0
100.0,36,75.0,1.0,1.0,10,1.0,63.52505095757571,16.222884446670317,56.726967910323694,5.0
100.0,36,75.0,1.0,1.5,10,0.9,72.19708069200499,17.828409013052237,69.71732395085675,4.9
100.0,36,75.0,1.0,2.0,10,0.8,75.22207615953941,16.819075802785736,76.20364244138614,4.7
100.0,36,75.0,1.0,2.5,10,1.0,75.85831449416132,19.62005396083324,77.29820490094657,5.0
100.0,36,75.0,1.0,3.0,10,0.9,81.77778309043099,29.218626112813883,76.46726083936471,4.9
100.0,36,75.0,1.0,3.5,10,1.0,77.32078940268426,25.09100530592646,73.62882572618705,5.0
100.0,36,75.0,1.0,4.0,10,1.0,69.99682690873624,15.562626511108789,69.56159459391978,5.0
100.0,36,75.0,1.5,1.0,10,1.0,65.53036456891195,16.154636591671984,66.88801741575338,5.0
100.0,36,75.0,1.5,1.5,10,0.7,74.85501422058493,23.756623688859722,77.0,4.3
100.0,36,75.0,1.5,2.0,10,1.0,81.11782941261427,24.21697876346609,76.71928312897055,5.0
100.0,36,75.0,1.5,2.5,10,1.0,77.8988777950883,19.926066302953544,81.79553156625775,5.0
100.0,36,75.0,1.5,3.0,10,1.0,88.83548354537241,34.331950737598945,79.55885938474447,5.0
100.0,36,75.0,1.5,3.5,10,1.0,76.73606091461382,25.566531358515814,73.62882572618705,5.0
100.0,36,75.0,1.5,4.0,10,1.0,83.09877459307424,44.103751156518854,70.75951057489192,5.0
100.0,36,75.0,2.0,1.0,10,1.0,67.64867755135752,18.015098402551203,68.85912036682294,5.0
100.0,36,75.0,2.0,1.5,10,1.0,86.09802443765344,30.77019288962363,86.6359226787269,5.0
100.0,36,75.0,2.0,2.0,10,0.8,75.03086374267421,20.386862943756924,75.65771264368774,4.6
100.0,36,75.0,2.0,2.5,10,1.0,78.56983894373754,27.363595315047938,77.63611531693915,5.0
100.0,36,75.0,2.0,3.0,10,1.0,97.20755254470781,46.584744433984014,85.5915845809948,5.0
100.0,36,75.0,2.0,3.5,10,1.0,82.21104801111008,32.25720172775083,76.01881318994761,5.0
100.0,36,75.0,2.0,4.0,10,1.0,84.41976668204335,43.55747001571833,71.57606628842554,5.0
100.0,36,75.0,2.5,1.0,10,1.0,65.28853063553846,23.190735463803698,59.38048842731083,5.0
100.0,36,75.0,2.5,1.5,10,1.0,78.81857625411634,26.475421898730648,71.20429121936562,5.0
100.0,36,75.0,2.5,2.0,10,0.9,70.26495504713233,14.33097551250391,75.40728488277229,4.7
100.0,36,75.0,2.5,2.5,10,1.0,77.32466067604848,22.50459837214329,77.5843897006446,5.0
100.0,36,75.0,2.5,3.0,10,1.0,81.9786155794905,29.0455462869432,79.55885938474447,5.0
100.0,36,75.0,2.5,3.5,10,0.9,72.18809281445128,21.487197978804016,71.8405226542986,4.8
100.0,36,75.0,2.5,4.0,10,1.0,70.7985992143633,19.24234792614169,66.91196476391815,5.0
100.0,36,100.0,0.5,1.0,10,1.0,73.09681903840519,31.606497111898893,60.40503463549482,5.0
100.0,36,100.0,0.5,1.5,10,1.0,67.51404945427147,21.97495579199259,61.147735735573136,5.0
100.0,36,100.0,0.5,2.0,10,1.0,63.68669349229808,14.200017662086744,57.89804607726309,5.0
100.0,36,100.0,0.5,2.5,10,0.9,55.420903588302735,5.95902838871114,53.0,4.9
100.0,36,100.0,0.5,3.0,10,0.9,67.20061216859563,21.11017146478609,60.288765779153366,4.9
100.0,36,100.0,0.5,3.5,10,1.0,68.02888997682656,16.866607716845028,66.9155157896273,5.0
100.0,36,100.0,0.5,4.0,10,1.0,68.90137081511821,18.51950485697788,66.9155157896273,5.0
100.0,36,100.0,1.0,1.0,10,1.0,61.98482185463515,16.386002055061482,59.5,5.0
100.0,36,100.0,1.0,1.5,10,0.9,63.788564889682384,17.581684915197393,56.99811999202746,4.8
100.0,36,100.0,1.0,2.0,10,1.0,64.90619179614127,14.485058872789748,57.93294829310116,5.0
100.0,36,100.0,1.0,2.5,10,1.0,59.238216209773256,12.099018412880133,55.30375718350693,5.0
100.0,36,100.0,1.0,3.0,10,1.0,72.01477853758465,29.81287123121077,61.71353500205613,5.0
100.0,36,100.0,1.0,3.5,10,1.0,64.78438608318525,16.707169161633445,61.71353500205613,5.0
100.0,36,100.0,1.0,4.0,10,1.0,64.604424684707,16.303239742547866,61.71353500205613,5.0
100.0,36,100.0,1.5,1.0,10,1.0,61.68128710970463,16.82195023960096,60.35235103655029,5.0
100.0,36,100.0,1.5,1.5,10,1.0,64.87490009523842,14.027344099125427,61.84183687461858,5.0
100.0,36,100.0,1.5,2.0,10,1.0,64.00213277774925,13.780952766119443,57.93294829310116,5.0
100.0,36,100.0,1.5,2.5,10,1.0,61.46412486593895,18.355858354188307,55.30248489534192,5.0
100.0,36,100.0,1.5,3.0,10,0.9,76.00718984815988,47.21130226446612,60.288765779153366,4.9
100.0,36,100.0,1.5,3.5,10,1.0,65.29543005202638,17.542695764995543,61.71353500205613,5.0
100.0,36,100.0,1.5,4.0,10,1.0,61.688811670003005,12.797992479485334,61.71353500205613,5.0
100.0,36,100.0,2.0,1.0,10,1.0,60.01318450246426,16.858985579357274,57.805935017605485,5.0
100.0,36,100.0,2.0,1.5,10,1.0,64.91443959642778,14.097316500233346,61.84183687461858,5.0
100.0,36,100.0,2.0,2.0,10,1.0,68.3573460036045,20.8829349164978,57.93294829310116,5.0
100.0,36,100.0,2.0,2.5,10,1.0,75.4901165263451,36.6723121456162,56.64438288957668,5.0
100.0,36,100.0,2.0,3.0,10,1.0,72.62590801682919,22.418558042925728,66.8255066552005,5.0
100.0,36,100.0,2.0,3.5,10,1.0,71.26078320657919,22.0304570283611,66.9295888131784,5.0
100.0,36,100.0,2.0,4.0,10,1.0,67.93648303795634,20.142546534242598,63.72538497986385,5.0
100.0,36,100.0,2.5,1.0,10,1.0,60.01318450246426,16.858985579357274,57.805935017605485,5.0
100.0,36,100.0,2.5,1.5,10,1.0,64.91443959642778,14.097316500233346,61.84183687461858,5.0
100.0,36,100.0,2.5,2.0,10,1.0,68.00236493432126,20.05140552045266,57.93294829310116,5.0
