47,100.0,24,80.0,1.0,2.0,3,1,33.35000000000024,477.15933005907544,168.75644352843335
47,100.0,24,80.0,1.0,2.0,1,1,41.749999999999766,508.09619272662525,320.04607686407394
47,100.0,24,80.0,1.0,2.0,3,1,33.35000000000024,477.15933005907544,168.75644352843335
47,100.0,24,80.0,1.0,2.0,1,1,41.749999999999766,508.09619272662525,320.04607686407394
47,100.0,24,80.0,1.0,2.0,0,1,145.3999999999988,371.0612359812324,152.82820705172267
47,100.0,24,80.0,1.0,2.0,2,1,152.25000000000037,248.20112029920148,183.31546112497563
47,100.0,24,80.0,1.0,2.0,4,1,181.8000000000071,360.91134198831946,177.83829369260422
47,100.0,24,80.0,1.0,2.0,3,1,33.35000000000024,477.15933005907544,168.75644352843335
47,100.0,24,80.0,1.0,2.0,1,1,41.749999999999766,508.09619272662525,320.04607686407394
47,100.0,24,80.0,1.0,2.0,0,1,145.3999999999988,371.0612359812324,152.82820705172267
47,100.0,24,80.0,1.0,2.0,2,1,152.25000000000037,248.20112029920148,183.31546112497563
47,100.0,24,80.0,1.0,2.0,4,1,181.8000000000071,360.91134198831946,177.83829369260422
